title,genres,year,imdbId
Undertow,"['Crime', 'Drama', 'Thriller']",2004,360130
Saw,"['Horror', 'Mystery', 'Thriller']",2004,387564
Ray,['Drama'],2004,350258
Birth,"['Drama', 'Mystery']",2004,337876
The Incredibles,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",2004,317705
Callas Forever,['Drama'],2002,274407
The Polar Express,"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']",2004,338348
Kinsey,['Drama'],2004,362269
Seed of Chucky (Child's Play 5),"['Comedy', 'Horror']",2004,387575
After the Sunset,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2004,367479
Bridget Jones: The Edge of Reason,"['Comedy', 'Drama', 'Romance']",2004,317198
Finding Neverland,['Drama'],2004,308644
National Treasure,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",2004,368891
Bad Education (La mala educación),"['Drama', 'Thriller']",2004,275491
The SpongeBob SquarePants Movie,"['Adventure', 'Animation', 'Children', 'Comedy']",2004,345950
Alexander,"['Action', 'Adventure', 'Drama', 'War']",2004,346491
Christmas with the Kranks,"['Children', 'Comedy']",2004,388419
Guerrilla: The Taking of Patty Hearst,['Documentary'],2004,390299
Closer,"['Drama', 'Romance']",2004,376541
I Am David,['Drama'],2003,327919
House of Flying Daggers (Shi mian mai fu),"['Action', 'Drama', 'Romance']",2004,385004
Ocean's Twelve,"['Action', 'Comedy', 'Crime', 'Thriller']",2004,349903
Blade: Trinity,"['Action', 'Fantasy', 'Horror', 'Thriller']",2004,359013
Bush's Brain,['Documentary'],2004,403910
Damn Yankees!,"['Comedy', 'Musical']",1958,51516
That's Entertainment,['Documentary'],1974,72272
D.A.R.Y.L.,"['Adventure', 'Children', 'Sci-Fi']",1985,88979
Fire in the Sky,"['Drama', 'Mystery', 'Sci-Fi']",1993,106912
The Invisible Man Returns,"['Horror', 'Sci-Fi']",1940,32635
Love Me If You Dare (Jeux d'enfants),"['Drama', 'Romance']",2003,364517
Control Room,"['Documentary', 'War']",2004,391024
The Hunchback of Notre Dame,"['Drama', 'Horror']",1923,14142
Sherlock Jr.,"['Comedy', 'Fantasy', 'Romance']",1924,15324
The Freshman,['Comedy'],1925,15841
Greed,['Drama'],1924,15881
The Jazz Singer,"['Drama', 'Musical', 'Romance']",1927,18037
"Steamboat Bill, Jr.","['Comedy', 'Romance']",1928,19421
"Andalusian Dog, An (Chien andalou, Un)",['Fantasy'],1929,20530
Little Caesar,"['Crime', 'Drama']",1931,21079
Boudu Saved From Drowning (Boudu sauvé des eaux),['Comedy'],1932,22718
Scarface,"['Crime', 'Drama']",1932,23427
Dinner at Eight,"['Comedy', 'Drama', 'Romance']",1933,23948
Gold Diggers of 1933,['Musical'],1933,24069
"Atalante, L'","['Comedy', 'Drama', 'Romance']",1934,24844
Fury,"['Drama', 'Film-Noir']",1936,27652
Libeled Lady,"['Comedy', 'Romance']",1936,27884
Mr. Deeds Goes to Town,"['Comedy', 'Romance']",1936,27996
Camille,"['Drama', 'Romance']",1936,28683
Captains Courageous,"['Adventure', 'Drama']",1937,28691
Stage Door,['Drama'],1937,29604
Holiday,"['Comedy', 'Drama', 'Romance']",1938,30241
The Roaring Twenties,"['Crime', 'Drama', 'Thriller']",1939,31867
Wuthering Heights,"['Drama', 'Romance']",1939,32145
The Letter,"['Drama', 'Film-Noir']",1940,32701
Here Comes Mr. Jordan,"['Comedy', 'Fantasy', 'Romance']",1941,33712
Random Harvest,"['Drama', 'Romance']",1942,35238
Tales of Manhattan,"['Comedy', 'Drama']",1942,35415
Day of Wrath (Vredens dag),['Drama'],1943,36506
The Miracle of Morgan's Creek,"['Comedy', 'Romance']",1944,37077
Mr. Skeffington,"['Drama', 'Romance']",1944,37094
Great Expectations,['Drama'],1946,38574
The Stranger,"['Drama', 'Film-Noir', 'Thriller']",1946,38991
Easter Parade,"['Musical', 'Romance']",1948,40308
The Lady from Shanghai,"['Drama', 'Film-Noir', 'Mystery']",1947,40525
The Three Musketeers,"['Action', 'Adventure', 'Drama', 'Romance']",1948,40876
Unfaithfully Yours,['Comedy'],1948,40919
A Letter to Three Wives,"['Comedy', 'Drama']",1949,41587
Annie Get Your Gun,"['Comedy', 'Musical', 'Romance', 'Western']",1950,42200
King Solomon's Mines,"['Action', 'Adventure', 'Romance']",1950,42646
"Young and the Damned, The (Olvidados, Los)","['Crime', 'Drama']",1950,42804
A Star Is Born,"['Drama', 'Musical']",1954,47522
The Wild One,['Drama'],1953,47677
Confidential Report,"['Crime', 'Drama', 'Mystery', 'Thriller']",1955,48393
Night and Fog (Nuit et brouillard),"['Crime', 'Documentary', 'War']",1955,48434
Teacher's Pet,"['Comedy', 'Romance']",1958,52278
"Human Condition II, The (Ningen no joken II)","['Drama', 'War']",1959,53115
Pickpocket,"['Crime', 'Drama']",1959,53168
When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),['Drama'],1960,54144
"Human Condition III, The (Ningen no joken III)","['Drama', 'War']",1961,55233
Advise and Consent,['Drama'],1962,55728
Harakiri (Seppuku),['Drama'],1962,56058
The Music Man,"['Children', 'Comedy', 'Musical', 'Romance']",1962,56262
Mutiny on the Bounty,"['Adventure', 'Drama', 'Romance']",1962,56264
"Carabineers, The (Carabiniers, Les)","['Comedy', 'Drama', 'War']",1963,56905
"Hush... Hush, Sweet Charlotte","['Horror', 'Thriller']",1964,58213
Onibaba,"['Drama', 'Horror', 'War']",1964,58430
Robinson Crusoe on Mars,['Sci-Fi'],1964,58530
"Battle of Algiers, The (La battaglia di Algeri)","['Drama', 'War']",1966,58946
A Charlie Brown Christmas,"['Animation', 'Children', 'Comedy']",1965,59026
Major Dundee,"['Adventure', 'War', 'Western']",1965,59418
A Thousand Clowns,"['Comedy', 'Drama', 'Romance']",1965,59798
Andrei Rublev (Andrey Rublyov),"['Drama', 'War']",1969,60107
Au Hasard Balthazar,"['Crime', 'Drama']",1966,60138
Batman,"['Action', 'Adventure', 'Comedy']",1966,60153
Closely Watched Trains (Ostre sledované vlaky),"['Comedy', 'Drama', 'War']",1966,60802
Tokyo Drifter (Tôkyô nagaremono),"['Action', 'Crime', 'Drama']",1966,61101
Branded to Kill (Koroshi no rakuin),"['Action', 'Crime', 'Drama']",1967,61882
Play Time (a.k.a. Playtime),['Comedy'],1967,62136
Point Blank,"['Action', 'Crime', 'Drama', 'Thriller']",1967,62138
Titicut Follies,"['Documentary', 'Drama']",1967,62374
Asterix and Cleopatra (Astérix et Cléopâtre),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",1968,62687
"Diamond Arm, The (Brilliantovaya ruka)","['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",1968,62759
Sympathy for the Devil,"['Documentary', 'Musical']",1968,63665
"Yours, Mine and Ours","['Children', 'Comedy']",1968,63829
"Claire's Knee (Genou de Claire, Le)","['Comedy', 'Romance']",1970,65772
Performance,"['Crime', 'Drama', 'Thriller']",1970,66214
"White Sun of the Desert, The (Beloe solntse pustyni)","['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'War']",1970,66565
Zabriskie Point,"['Drama', 'Romance']",1970,66601
Duel,"['Action', 'Mystery', 'Thriller']",1971,67023
They Call Me Trinity,"['Comedy', 'Western']",1971,67355
"Topo, El","['Fantasy', 'Western']",1970,67866
Dr. Phibes Rises Again,"['Adventure', 'Comedy', 'Horror', 'Romance']",1972,68503
Charley Varrick,"['Crime', 'Drama', 'Thriller']",1973,69865
Dark Star,"['Comedy', 'Sci-Fi', 'Thriller']",1974,69945
Sisters,"['Horror', 'Thriller']",1973,70698
Turkish Delight (Turks fruit),"['Drama', 'Romance']",1973,70842
California Split,"['Comedy', 'Drama']",1974,71269
Emmanuelle,"['Drama', 'Romance']",1974,71464
Gone in 60 Seconds,"['Action', 'Crime', 'Drama']",1974,71571
"Holy Mountain, The (Montaña sagrada, La)",['Drama'],1973,71615
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)","['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1976,72901
French Connection II,"['Action', 'Crime', 'Drama', 'Thriller']",1975,73018
"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)","['Comedy', 'Drama', 'Romance']",1975,73179
"Passenger, The (Professione: reporter)",['Drama'],1975,73580
Trilogy of Terror,"['Horror', 'Thriller']",1975,73820
1900 (Novecento),"['Drama', 'War']",1976,74084
Futureworld,"['Sci-Fi', 'Thriller']",1976,74559
Harlan County U.S.A.,['Documentary'],1976,74605
Silver Streak,"['Action', 'Comedy', 'Crime']",1976,75223
High Anxiety,"['Comedy', 'Thriller']",1977,76141
"New York, New York","['Drama', 'Musical', 'Romance']",1977,76451
The Turning Point,"['Drama', 'Romance']",1977,76843
Five Deadly Venoms,['Action'],1978,77559
Last Hurrah for Chivalry (Hao xia),"['Action', 'Drama']",1979,77655
The Clonus Horror,"['Horror', 'Sci-Fi']",1979,78062
Snake in the Eagle's Shadow (Se ying diu sau),"['Action', 'Comedy']",1978,78252
Hair,"['Comedy', 'Drama', 'Musical']",1979,79261
Love at First Bite,"['Comedy', 'Horror', 'Romance']",1979,79489
The Hitch Hikers Guide to the Galaxy,"['Adventure', 'Comedy', 'Sci-Fi']",1981,81874
Smiley's People,"['Drama', 'Mystery']",1982,83480
Blue Thunder,"['Action', 'Crime', 'Drama']",1983,85255
The Day After,"['Drama', 'Sci-Fi']",1983,85404
Eddie Murphy Delirious,"['Comedy', 'Documentary']",1983,85474
"Norte, El","['Adventure', 'Drama']",1984,85482
Twilight Zone: The Movie,"['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",1983,86491
Boy Meets Girl,['Drama'],1984,86994
Cloak & Dagger,"['Action', 'Adventure', 'Children', 'Crime', 'Mystery', 'Thriller']",1984,87065
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)","['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",1984,87225
"Silent Night, Deadly Night","['Horror', 'Thriller']",1984,88117
The Times of Harvey Milk,['Documentary'],1984,88275
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),"['Comedy', 'Drama']",1984,88461
Anne of Green Gables,"['Children', 'Drama']",1985,88727
Death of a Salesman,['Drama'],1985,89006
Ewoks: The Battle for Endor,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",1985,89110
Police Story (Ging chaat goo si),"['Action', 'Comedy', 'Crime', 'Thriller']",1985,89374
The Quiet Earth,"['Drama', 'Mystery', 'Sci-Fi']",1985,89869
Spies Like Us,['Comedy'],1985,90056
White Nights,['Drama'],1985,90319
'Round Midnight,"['Drama', 'Musical']",1986,90557
Club Paradise,['Comedy'],1986,90856
"Sacrifice, The (Offret - Sacraficatio)",['Drama'],1986,91670
"Better Tomorrow, A (Ying hung boon sik)","['Crime', 'Drama', 'Thriller']",1986,92263
"Decalogue, The (Dekalog)","['Crime', 'Drama', 'Romance']",1989,92337
G.I. Joe: The Movie,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",1987,93066
Hell Comes to Frogtown,"['Action', 'Comedy', 'Sci-Fi']",1988,93171
"Law of Desire (Ley del deseo, La)","['Comedy', 'Drama', 'Romance']",1987,93412
Prince of Darkness,"['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",1987,93777
"Chinese Ghost Story, A (Sinnui yauwan)","['Action', 'Fantasy', 'Horror', 'Romance']",1987,93978
"Better Tomorrow II, A (Ying hung boon sik II)","['Crime', 'Drama', 'Thriller']",1987,94357
The Bourne Identity,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",1988,94791
Dominick and Eugene,['Drama'],1988,95050
Killer Klowns from Outer Space,"['Comedy', 'Horror', 'Sci-Fi']",1988,95444
Moonwalker,['Musical'],1988,95655
Alice (Neco z Alenky),"['Animation', 'Fantasy', 'Mystery']",1988,95715
Life Is a Long Quiet River (La vie est un long fleuve tranquille),['Comedy'],1988,96386
Lonesome Dove,"['Adventure', 'Drama', 'Western']",1989,96639
Kiki's Delivery Service (Majo no takkyûbin),"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",1989,97814
Almost an Angel,['Comedy'],1990,99018
Cry-Baby,"['Comedy', 'Musical', 'Romance']",1990,99329
Bullet in the Head,"['Action', 'Drama', 'War']",1990,99426
Ghost Dad,"['Comedy', 'Fantasy']",1990,99654
It,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",1990,99864
Ju Dou,['Drama'],1990,99902
The Krays,['Drama'],1990,99951
Lionheart,['Action'],1990,100029
Nuns on the Run,"['Comedy', 'Crime']",1990,100280
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),"['Action', 'Animation', 'Crime', 'Drama', 'Film-Noir', 'Mystery', 'Sci-Fi', 'Thriller']",1989,100339
State of Grace,"['Crime', 'Drama', 'Thriller']",1990,100685
35 Up,['Documentary'],1991,101254
Days of Being Wild (A Fei jingjyuhn),"['Drama', 'Romance']",1990,101258
Begotten,"['Drama', 'Horror']",1990,101420
Dutch,['Comedy'],1991,101786
Hearts of Darkness: A Filmmakers Apocalypse,['Documentary'],1991,102015
Johnny Stecchino,['Comedy'],1991,102164
Riki-Oh: The Story of Ricky (Lik Wong),"['Action', 'Crime', 'Thriller']",1991,102293
Mannequin 2: On the Move,"['Comedy', 'Fantasy', 'Romance']",1991,102395
Only Yesterday (Omohide poro poro),"['Animation', 'Drama']",1991,102587
Other People's Money,"['Comedy', 'Drama', 'Romance']",1991,102609
Quigley Down Under,"['Adventure', 'Drama', 'Western']",1990,102744
Prime Suspect 2,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",1992,103516
Captain America,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller', 'War']",1990,103923
City Hunter (Sing si lip yan),"['Action', 'Comedy', 'Romance']",1993,103950
Porco Rosso (Crimson Pig) (Kurenai no buta),"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",1992,104652
"Stolen Children (Ladro di bambini, Il)",['Drama'],1992,104663
Ladybugs,['Comedy'],1992,104670
The Mambo Kings,"['Drama', 'Musical']",1992,104802
Shining Through,"['Drama', 'Romance', 'Thriller', 'War']",1992,105391
Sidekicks,"['Action', 'Adventure', 'Children', 'Comedy']",1992,105402
"Heart in Winter, A (Un coeur en hiver)","['Drama', 'Romance']",1992,105682
Visions of Light: The Art of Cinematography,['Documentary'],1992,105764
Bad Boy Bubby,['Drama'],1993,106341
Barbarians at the Gate,['Drama'],1993,106356
Fortress,"['Action', 'Sci-Fi']",1992,106950
Mr. Nanny,"['Action', 'Children', 'Comedy']",1993,107612
The Snapper,"['Comedy', 'Drama']",1993,108170
Sonatine (Sonachine),"['Action', 'Comedy', 'Crime', 'Drama']",1993,108188
The Stand,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi']",1994,108941
The Darkman II: Return of Durant,"['Action', 'Crime', 'Horror']",1995,109552
Freaked,"['Comedy', 'Sci-Fi']",1993,109838
Fist of Legend (Jing wu ying xiong),"['Action', 'Drama']",1994,110200
Major League II,['Comedy'],1994,110442
My Father the Hero,"['Comedy', 'Romance']",1994,110612
"Pure Formality, A (Pura formalità, Una)","['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1994,110917
The Langoliers,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1995,112040
"Last Wedding, The (Kivenpyörittäjän kylä)","['Comedy', 'Drama']",1995,113556
Last of the Dogmen,"['Adventure', 'Western']",1995,113617
Whisper of the Heart (Mimi wo sumaseba),"['Animation', 'Drama', 'Romance']",1995,113824
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),"['Action', 'Animation']",1994,114563
"Summer's Tale, A (Conte d'été)","['Comedy', 'Drama', 'Romance']",1996,115940
The Late Shift,['Comedy'],1996,116835
Pusher,"['Crime', 'Thriller']",1996,117407
Emma,['Romance'],1996,118308
The Boxer,"['Drama', 'Thriller']",1997,118760
Gummo,['Drama'],1997,119237
Nirvana,"['Action', 'Sci-Fi']",1997,119794
The Lion King II: Simba's Pride,"['Adventure', 'Animation', 'Children', 'Musical', 'Romance']",1998,120131
From the Earth to the Moon,"['Action', 'Documentary', 'Drama', 'Thriller']",1998,120570
Beowulf,"['Action', 'Horror', 'Sci-Fi']",1999,120604
RKO 281,['Drama'],1999,120801
From Dusk Till Dawn 2: Texas Blood Money,"['Comedy', 'Crime', 'Horror']",1999,120860
Gia,"['Drama', 'Romance']",1998,123865
Thursday,"['Action', 'Crime', 'Thriller']",1998,124901
Who Am I? (Wo shi shei),"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",1998,127357
Merlin,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",1998,130414
Brave New World,['Sci-Fi'],1998,145600
Addams Family Reunion,"['Children', 'Comedy', 'Fantasy']",1998,146402
Purgatory,"['Fantasy', 'Western']",1999,158131
Bleeder,"['Drama', 'Thriller']",1999,161292
Dark Portals: The Chronicles of Vidocq  (Vidocq),"['Action', 'Crime', 'Fantasy']",2001,164961
Candyman 3: Day of the Dead,['Horror'],1999,165662
The Batman/Superman Movie,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",1998,169590
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)","['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",1997,169858
Style Wars,['Documentary'],1983,177262
In July (Im Juli),"['Comedy', 'Romance']",2000,177858
Kirikou and the Sorceress (Kirikou et la sorcière),"['Adventure', 'Animation', 'Children', 'Fantasy']",1998,181627
Taxi 2,"['Action', 'Comedy']",2000,183869
If These Walls Could Talk 2,"['Drama', 'Romance']",2000,206036
The 10th Kingdom,"['Adventure', 'Comedy', 'Fantasy']",2000,207275
"Wind Will Carry Us, The (Bad ma ra khahad bord)",['Drama'],1999,209463
2046,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",2004,212712
Bartleby,"['Comedy', 'Drama']",2001,230025
Batman Beyond: Return of the Joker,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",2000,233298
Audition (Ôdishon),"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",1999,235198
The Nine Lives of Tomas Katz,"['Comedy', 'Drama', 'Fantasy']",2000,235618
Monday,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller']",2000,239655
Paradise Lost 2: Revelations,['Documentary'],2000,239894
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),"['Adventure', 'Comedy', 'Fantasy']",2002,250223
Daria: Is It Fall Yet?,"['Animation', 'Comedy']",2000,250440
Late Night Shopping,['Comedy'],2001,250491
61*,['Drama'],2001,250934
Joint Security Area (Gongdong gyeongbi guyeok JSA),"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",2000,260991
Ripley's Game,"['Drama', 'Thriller']",2002,265651
Jalla! Jalla!,"['Comedy', 'Drama', 'Romance']",2000,269389
Teknolust,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",2002,270688
"Accidental Spy, The (Dak miu mai shing)","['Action', 'Comedy', 'Thriller']",2001,271946
Darkness,"['Horror', 'Mystery']",2002,273517
Blood: The Last Vampire,"['Action', 'Animation', 'Horror']",2000,275230
Blueberry,"['Adventure', 'Western']",2004,276830
American Psycho II: All American Girl,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']",2002,283877
Ali G Indahouse,['Comedy'],2002,284837
Dead or Alive 2: Tôbôsha,"['Action', 'Crime', 'Thriller']",2000,285005
Cube 2: Hypercube,"['Horror', 'Mystery', 'Sci-Fi']",2002,285492
Pulse (Kairo),"['Horror', 'Mystery', 'Thriller']",2001,286751
Dog Days (Hundstage),['Drama'],2001,290661
My Sassy Girl (Yeopgijeogin geunyeo),"['Comedy', 'Romance']",2001,293715
Nothing,"['Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",2003,298482
Undertaking Betty (Plots with a View),"['Comedy', 'Romance']",2002,298504
Dead or Alive: Final,"['Comedy', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",2002,301167
Fubar,['Comedy'],2002,302585
"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)","['Comedy', 'Horror', 'Musical']",2001,304262
Dead End,"['Comedy', 'Horror', 'Mystery', 'Thriller']",2003,308152
Sympathy for Mr. Vengeance (Boksuneun naui geot),"['Crime', 'Drama']",2002,310775
Jesus Christ Vampire Hunter,"['Action', 'Comedy', 'Horror', 'Musical']",2001,311361
Suicide Club (Jisatsu saakuru),"['Horror', 'Mystery', 'Thriller']",2001,312843
Battlestar Galactica,"['Drama', 'Sci-Fi', 'War']",2003,314979
A Sound of Thunder,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2005,318081
The Lion King 1½,"['Adventure', 'Animation', 'Children', 'Comedy']",2004,318403
Oasis,"['Drama', 'Romance']",2002,320193
Remember Me (Ricordati di me),"['Comedy', 'Drama', 'Romance']",2003,323807
The Animatrix,"['Action', 'Animation', 'Drama', 'Sci-Fi']",2003,328832
The Brown Bunny,['Drama'],2003,330099
Ju-on: The Curse,['Horror'],2000,330500
11:14,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",2003,331811
Tremors 4: The Legend Begins,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller', 'Western']",2004,334541
Bring It On Again,['Comedy'],2004,334965
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)","['Action', 'Crime', 'Thriller']",2004,337103
